mpio_id,municipio,departamento,zone_type,area_km2
54172,CHINACOTA,NORTE DE SAN,rural,160.12156251959644
54174,CHITAGA,NORTE DE SAN,cabecera,0.6370820557221516
54174,CHITAGA,NORTE DE SAN,centro_poblado,0.0757559516143811
54174,CHITAGA,NORTE DE SAN,rural,1184.4652028622033
54206,CONVENCION,NORTE DE SAN,cabecera,0.8740426616964231
54206,CONVENCION,NORTE DE SAN,centro_poblado,0.4562838919590303
54206,CONVENCION,NORTE DE SAN,rural,930.5910293354316
54245,EL CARMEN,NORTE DE SAN,cabecera,0.29007395193869556
54245,EL CARMEN,NORTE DE SAN,centro_poblado,0.3817942825612552
54245,EL CARMEN,NORTE DE SAN,rural,1727.0710903655877
54250,EL TARRA,NORTE DE SAN,cabecera,1.0128453318581183
54250,EL TARRA,NORTE DE SAN,centro_poblado,0.34562260362615055
54250,EL TARRA,NORTE DE SAN,rural,702.7418187081491
54261,EL ZULIA,NORTE DE SAN,cabecera,1.9156438494350239
54261,EL ZULIA,NORTE DE SAN,centro_poblado,0.32075052700757123
54261,EL ZULIA,NORTE DE SAN,rural,503.0677029215007
54344,HACARI,NORTE DE SAN,cabecera,0.15097198068698583
54344,HACARI,NORTE DE SAN,centro_poblado,0.07680398918040905
54344,HACARI,NORTE DE SAN,rural,418.7771580856601
54385,LA ESPERANZA,NORTE DE SAN,cabecera,0.3400151977189956
54385,LA ESPERANZA,NORTE DE SAN,centro_poblado,0.5343054699706543
54385,LA ESPERANZA,NORTE DE SAN,rural,669.0251190595794
54398,LA PLAYA,NORTE DE SAN,cabecera,0.2184988531812979
54398,LA PLAYA,NORTE DE SAN,centro_poblado,0.12531653141152618
54398,LA PLAYA,NORTE DE SAN,rural,241.87085188856037
54405,LOS PATIOS,NORTE DE SAN,cabecera,10.410440579175418
54405,LOS PATIOS,NORTE DE SAN,centro_poblado,1.7335275458693395
54405,LOS PATIOS,NORTE DE SAN,rural,115.44416498121646
54498,OCAÑA,NORTE DE SAN,cabecera,10.178048138298012
54498,OCAÑA,NORTE DE SAN,centro_poblado,0.7455845628634857
54498,OCAÑA,NORTE DE SAN,rural,511.6763250116409
54518,PAMPLONA,NORTE DE SAN,cabecera,5.272940920617045
54518,PAMPLONA,NORTE DE SAN,rural,293.0211495582228
54553,PUERTO SANTANDER,NORTE DE SAN,cabecera,0.8377446037570763
54553,PUERTO SANTANDER,NORTE DE SAN,centro_poblado,0.02313561651202349
54553,PUERTO SANTANDER,NORTE DE SAN,rural,44.08452076414309
54670,SAN CALIXTO,NORTE DE SAN,cabecera,0.4614926812219338
54670,SAN CALIXTO,NORTE DE SAN,centro_poblado,0.20304515865117365
54670,SAN CALIXTO,NORTE DE SAN,rural,397.35741492803663
54720,SARDINATA,NORTE DE SAN,cabecera,1.066017891398034
54720,SARDINATA,NORTE DE SAN,centro_poblado,0.18544309011834686
54720,SARDINATA,NORTE DE SAN,rural,1466.455369230745
54810,TIBU,NORTE DE SAN,cabecera,3.2101348751693415
54810,TIBU,NORTE DE SAN,centro_poblado,2.3286477108212726
54810,TIBU,NORTE DE SAN,rural,2674.534132086111
54820,TOLEDO,NORTE DE SAN,cabecera,0.9502807645614896
54820,TOLEDO,NORTE DE SAN,centro_poblado,0.14623946922389
54820,TOLEDO,NORTE DE SAN,rural,1479.568509059647
54874,VILLA DEL ROSARIO,NORTE DE SAN,cabecera,18.7349341975449
54874,VILLA DEL ROSARIO,NORTE DE SAN,centro_poblado,0.9377697760089596
54874,VILLA DEL ROSARIO,NORTE DE SAN,rural,70.94632511248037
63130,CALARCA,QUINDIO,cabecera,7.04551790821016
63130,CALARCA,QUINDIO,centro_poblado,1.6575348311724618
63130,CALARCA,QUINDIO,rural,212.13323731412729
63190,CIRCASIA,QUINDIO,cabecera,3.2621345402023225
63190,CIRCASIA,QUINDIO,centro_poblado,5.070451217109884
63190,CIRCASIA,QUINDIO,rural,81.99030163860566
63272,FILANDIA,QUINDIO,cabecera,0.8292878744888267
63272,FILANDIA,QUINDIO,centro_poblado,0.058933375751198704
63272,FILANDIA,QUINDIO,rural,105.67378850244528
63401,LA TEBAIDA,QUINDIO,cabecera,3.4354402794210084
63401,LA TEBAIDA,QUINDIO,centro_poblado,0.6525027729279343
63401,LA TEBAIDA,QUINDIO,rural,85.29180243774319
63470,MONTENEGRO,QUINDIO,cabecera,3.1181274947367723
63470,MONTENEGRO,QUINDIO,centro_poblado,2.564548627635131
63470,MONTENEGRO,QUINDIO,rural,143.37483601271353
63594,QUIMBAYA,QUINDIO,cabecera,2.9926582411493854
63594,QUIMBAYA,QUINDIO,centro_poblado,1.5054018857141938
63594,QUIMBAYA,QUINDIO,rural,129.02229375125384
66045,APIA,RISARALDA,cabecera,0.7463623409037179
66045,APIA,RISARALDA,centro_poblado,0.050601188686251845
66045,APIA,RISARALDA,rural,149.18354785524488
66088,BELEN DE UMBRIA,RISARALDA,cabecera,1.5409357644752277
66088,BELEN DE UMBRIA,RISARALDA,centro_poblado,0.231524169907941
66088,BELEN DE UMBRIA,RISARALDA,rural,178.82797893396423
66318,GUATICA,RISARALDA,cabecera,0.5991929861409547
66318,GUATICA,RISARALDA,centro_poblado,0.34865398225456345
66318,GUATICA,RISARALDA,rural,99.87279198083311
66383,LA CELIA,RISARALDA,cabecera,0.40931586991496155
66383,LA CELIA,RISARALDA,centro_poblado,0.026311199476874325
66383,LA CELIA,RISARALDA,rural,92.03803431561178
66400,LA VIRGINIA,RISARALDA,cabecera,2.1457525345770905
66400,LA VIRGINIA,RISARALDA,centro_poblado,0.02706500576917637
66400,LA VIRGINIA,RISARALDA,rural,30.628395586032916
66440,MARSELLA,RISARALDA,cabecera,2.36614566279867
66440,MARSELLA,RISARALDA,centro_poblado,0.16633745607368194
66440,MARSELLA,RISARALDA,rural,146.7866542506744
66456,MISTRATO,RISARALDA,cabecera,0.43585716155460563
66456,MISTRATO,RISARALDA,centro_poblado,0.1866267665805984
66456,MISTRATO,RISARALDA,rural,564.1209964058323
66572,PUEBLO RICO,RISARALDA,cabecera,0.4748128542516304
66572,PUEBLO RICO,RISARALDA,centro_poblado,0.2877530521382702
66572,PUEBLO RICO,RISARALDA,rural,613.0052469870222
66594,QUINCHIA,RISARALDA,cabecera,1.0909701925954414
66594,QUINCHIA,RISARALDA,centro_poblado,0.3007912654625401
66594,QUINCHIA,RISARALDA,rural,138.73830052576014
66682,SANTA ROSA DE CABAL,RISARALDA,cabecera,7.633365798719189
66682,SANTA ROSA DE CABAL,RISARALDA,centro_poblado,0.5596703287968874
66682,SANTA ROSA DE CABAL,RISARALDA,rural,535.2995935604517
66687,SANTUARIO,RISARALDA,cabecera,0.4442434669118823
66687,SANTUARIO,RISARALDA,centro_poblado,0.31184218508604283
66687,SANTUARIO,RISARALDA,rural,190.10793808520972
68077,BARBOSA,SANTANDER,cabecera,3.5868226404392454
68077,BARBOSA,SANTANDER,centro_poblado,1.2139057302379137
68077,BARBOSA,SANTANDER,rural,41.86415861264345
68101,BOLIVAR,SANTANDER,cabecera,0.3038756635586972
68101,BOLIVAR,SANTANDER,centro_poblado,0.13365209187301647
68101,BOLIVAR,SANTANDER,rural,1009.6883329669311
68167,CHARALA,SANTANDER,cabecera,1.2945924079658464
68167,CHARALA,SANTANDER,centro_poblado,0.1569980522079858
68167,CHARALA,SANTANDER,rural,417.77976009891364
68190,CIMITARRA,SANTANDER,cabecera,3.164976005451129
68190,CIMITARRA,SANTANDER,centro_poblado,0.949432761649552
68190,CIMITARRA,SANTANDER,rural,3170.174129600231
68217,COROMORO,SANTANDER,cabecera,0.2181519720101626
68217,COROMORO,SANTANDER,centro_poblado,0.12184021648351824
68217,COROMORO,SANTANDER,rural,577.1557539527536
68229,CURITI,SANTANDER,cabecera,0.7874383493129857
68229,CURITI,SANTANDER,rural,243.43529872409195
68235,EL CARMEN,SANTANDER,cabecera,0.2662938400478533
68235,EL CARMEN,SANTANDER,centro_poblado,0.1918306499309472
68235,EL CARMEN,SANTANDER,rural,923.5744988188942
68255,EL PLAYON,SANTANDER,cabecera,0.5847314446841235
68255,EL PLAYON,SANTANDER,centro_poblado,0.20036923134482598
68255,EL PLAYON,SANTANDER,rural,454.1968202970641
68385,LANDAZURI,SANTANDER,cabecera,0.5349167996633025
68385,LANDAZURI,SANTANDER,centro_poblado,0.2057854568024569
68385,LANDAZURI,SANTANDER,rural,589.4756845808381
68406,LEBRIJA,SANTANDER,cabecera,2.9145277786240538
68406,LEBRIJA,SANTANDER,centro_poblado,0.2656228801670426
68406,LEBRIJA,SANTANDER,rural,547.2530867651863
68418,LOS SANTOS,SANTANDER,cabecera,0.41757394920494123
68418,LOS SANTOS,SANTANDER,centro_poblado,0.08944272615399224
68418,LOS SANTOS,SANTANDER,rural,289.61817163527576
68432,MALAGA,SANTANDER,cabecera,2.9454920362185217
68432,MALAGA,SANTANDER,centro_poblado,0.014860477809792627
68432,MALAGA,SANTANDER,rural,54.221343072766075
68464,MOGOTES,SANTANDER,cabecera,0.9488777791674259
68464,MOGOTES,SANTANDER,centro_poblado,0.06234489713969055
68464,MOGOTES,SANTANDER,rural,482.95890474209347
68500,OIBA,SANTANDER,cabecera,0.7494498333132666
68500,OIBA,SANTANDER,centro_poblado,0.044737067254438566
68500,OIBA,SANTANDER,rural,285.2725607243781
68572,PUENTE NACIONAL,SANTANDER,cabecera,1.1627154306447027
68572,PUENTE NACIONAL,SANTANDER,centro_poblado,0.40566613538529794
68572,PUENTE NACIONAL,SANTANDER,rural,250.1101667066232
68575,PUERTO WILCHES,SANTANDER,cabecera,2.5347637475309344
68575,PUERTO WILCHES,SANTANDER,centro_poblado,2.8540124832658162
68575,PUERTO WILCHES,SANTANDER,rural,1502.597470154614
68655,SABANA DE TORRES,SANTANDER,cabecera,5.588676296300121
68655,SABANA DE TORRES,SANTANDER,centro_poblado,0.8804965061522337
68655,SABANA DE TORRES,SANTANDER,rural,1396.400835598569
68669,SAN ANDRES,SANTANDER,cabecera,0.4893138244012008
68669,SAN ANDRES,SANTANDER,centro_poblado,0.34989784254526046
68669,SAN ANDRES,SANTANDER,rural,280.7196433649353
68679,SAN GIL,SANTANDER,cabecera,7.336193504814491
68679,SAN GIL,SANTANDER,rural,139.54108058266863
68689,SAN VICENTE DE CHUCURI,SANTANDER,cabecera,1.8591241852354512
68689,SAN VICENTE DE CHUCURI,SANTANDER,centro_poblado,1.2886619605042136
68689,SAN VICENTE DE CHUCURI,SANTANDER,rural,1113.212819068021
68755,SOCORRO,SANTANDER,cabecera,4.122948529349742
68755,SOCORRO,SANTANDER,centro_poblado,0.06583909927841697
68755,SOCORRO,SANTANDER,rural,123.63704737976683
68770,SUAITA,SANTANDER,cabecera,0.6065796614534373
68770,SUAITA,SANTANDER,centro_poblado,0.7094523934631859
68770,SUAITA,SANTANDER,rural,283.87950186834695
68773,SUCRE,SANTANDER,cabecera,0.20295811363695831
68773,SUCRE,SANTANDER,centro_poblado,0.6248296583118489
68773,SUCRE,SANTANDER,rural,521.7114131572434
68820,TONA,SANTANDER,cabecera,0.13759462889212135
68820,TONA,SANTANDER,centro_poblado,0.604680404653702
68820,TONA,SANTANDER,rural,329.98400870599687
68861,VELEZ,SANTANDER,cabecera,2.463783170980569
68861,VELEZ,SANTANDER,centro_poblado,0.9301095143418433
68861,VELEZ,SANTANDER,rural,444.2828355192742
68895,ZAPATOCA,SANTANDER,cabecera,2.5937270810196607
68895,ZAPATOCA,SANTANDER,centro_poblado,0.1967062179324625
68895,ZAPATOCA,SANTANDER,rural,361.62811772090475
70110,BUENAVISTA,SUCRE,cabecera,1.1707092348481625
70110,BUENAVISTA,SUCRE,centro_poblado,0.17880493224290386
70110,BUENAVISTA,SUCRE,rural,145.1485818701363
70215,COROZAL,SUCRE,cabecera,4.813731380390871
70215,COROZAL,SUCRE,centro_poblado,3.4384843283158903
70215,COROZAL,SUCRE,rural,277.6422450391282
70221,COVEÑAS,SUCRE,cabecera,8.070520359757031
70221,COVEÑAS,SUCRE,centro_poblado,2.2800187641230427
70221,COVEÑAS,SUCRE,rural,46.20461421084321
70233,EL ROBLE,SUCRE,cabecera,1.3468758174353448
70233,EL ROBLE,SUCRE,centro_poblado,1.8340637013547647
70233,EL ROBLE,SUCRE,rural,195.25346248622355
70235,GALERAS (NUEVA GRANADA),SUCRE,cabecera,1.9472850472272347
70235,GALERAS (NUEVA GRANADA),SUCRE,centro_poblado,1.3527067386087197
70235,GALERAS (NUEVA GRANADA),SUCRE,rural,318.5564341947352
70400,LA UNION,SUCRE,cabecera,7.431492412818612
70400,LA UNION,SUCRE,centro_poblado,0.9894402420113655
70400,LA UNION,SUCRE,rural,223.92946199752006
70418,LOS PALMITOS,SUCRE,cabecera,1.4273364663334323
70418,LOS PALMITOS,SUCRE,centro_poblado,1.3352934973125996
70418,LOS PALMITOS,SUCRE,rural,196.12181254359385
70429,MAJAGUAL,SUCRE,cabecera,1.3849179864271357
70429,MAJAGUAL,SUCRE,centro_poblado,2.1229185490870863
70429,MAJAGUAL,SUCRE,rural,841.6507753699699
70473,MORROA,SUCRE,cabecera,1.4815603920782638
70473,MORROA,SUCRE,centro_poblado,0.6434823424270367
70473,MORROA,SUCRE,rural,167.8898542668756
70508,OVEJAS,SUCRE,cabecera,1.8196473784550882
70508,OVEJAS,SUCRE,centro_poblado,1.6685995087920686
70508,OVEJAS,SUCRE,rural,456.5601152046316
70523,PALMITO,SUCRE,cabecera,0.7353052067589863
70523,PALMITO,SUCRE,centro_poblado,2.2808800361222783
70523,PALMITO,SUCRE,rural,171.55401010032404
70670,SAMPUES,SUCRE,cabecera,2.793996236263045
70670,SAMPUES,SUCRE,centro_poblado,2.3465405377307724
70670,SAMPUES,SUCRE,rural,208.7971638727552
70678,SAN BENITO ABAD,SUCRE,cabecera,2.3052365760998996
70678,SAN BENITO ABAD,SUCRE,centro_poblado,5.569768401717184
70678,SAN BENITO ABAD,SUCRE,rural,1486.2879509409397
70702,SAN JUAN DE BETULIA (BETULIA),SUCRE,cabecera,1.9170621456096024
70702,SAN JUAN DE BETULIA (BETULIA),SUCRE,centro_poblado,1.0740916954734974
70702,SAN JUAN DE BETULIA (BETULIA),SUCRE,rural,165.18441847682107
70708,SAN MARCOS,SUCRE,cabecera,7.0652252632414845
70708,SAN MARCOS,SUCRE,centro_poblado,7.825885414178234
70708,SAN MARCOS,SUCRE,rural,955.4637014008147
70713,SAN ONOFRE,SUCRE,cabecera,3.2533299704013485
70713,SAN ONOFRE,SUCRE,centro_poblado,7.025099960699664
70713,SAN ONOFRE,SUCRE,rural,1024.8005635219072
70717,SAN PEDRO,SUCRE,cabecera,1.485297934778889
70717,SAN PEDRO,SUCRE,centro_poblado,0.6901539355356393
70717,SAN PEDRO,SUCRE,rural,210.81936539394889
70742,SINCE,SUCRE,cabecera,3.0326592603000693
70742,SINCE,SUCRE,centro_poblado,1.1294689882727817
70742,SINCE,SUCRE,rural,414.8176416757596
70771,SUCRE,SUCRE,cabecera,1.258080692815427
70771,SUCRE,SUCRE,centro_poblado,2.5901711318467533
70771,SUCRE,SUCRE,rural,1127.33194098228
70820,TOLU,SUCRE,cabecera,8.757352144552868
70820,TOLU,SUCRE,centro_poblado,0.884391865319418
70820,TOLU,SUCRE,rural,292.87494787543346
70823,TOLUVIEJO,SUCRE,cabecera,1.2661937973966153
70823,TOLUVIEJO,SUCRE,centro_poblado,2.8942504301926752
70823,TOLUVIEJO,SUCRE,rural,280.8554471646736
73026,ALVARADO,TOLIMA,cabecera,0.7332617098698847
73026,ALVARADO,TOLIMA,centro_poblado,0.2695255844449298
73026,ALVARADO,TOLIMA,rural,343.33280525403404
73043,ANZOATEGUI,TOLIMA,cabecera,0.24189148052802523
73043,ANZOATEGUI,TOLIMA,centro_poblado,0.05193323145487316
73043,ANZOATEGUI,TOLIMA,rural,469.41750076713237
73055,ARMERO (GUAYABAL),TOLIMA,cabecera,2.1097970326845465
73055,ARMERO (GUAYABAL),TOLIMA,centro_poblado,0.48663939122132827
73055,ARMERO (GUAYABAL),TOLIMA,rural,438.0344073203699
73067,ATACO,TOLIMA,cabecera,1.643073137322191
73067,ATACO,TOLIMA,centro_poblado,0.6225087171665629
73067,ATACO,TOLIMA,rural,1015.3788555315781
73124,CAJAMARCA,TOLIMA,cabecera,0.691765152659892
73124,CAJAMARCA,TOLIMA,centro_poblado,0.3502168774426366
73124,CAJAMARCA,TOLIMA,rural,507.4489288033086
73148,CARMEN DE APICALA,TOLIMA,cabecera,3.8931492522498483
73148,CARMEN DE APICALA,TOLIMA,rural,186.94298130806345
73168,CHAPARRAL,TOLIMA,cabecera,6.768553868151752
73168,CHAPARRAL,TOLIMA,centro_poblado,0.23791751942271216
73168,CHAPARRAL,TOLIMA,rural,2095.0567645574633
73200,COELLO,TOLIMA,cabecera,0.5021530946644274
73200,COELLO,TOLIMA,centro_poblado,1.3195591656567678
73200,COELLO,TOLIMA,rural,341.77639381484033
73217,COYAIMA,TOLIMA,cabecera,0.656200768310188
73217,COYAIMA,TOLIMA,centro_poblado,1.5630442251733183
73217,COYAIMA,TOLIMA,rural,666.8364420477519
73226,CUNDAY,TOLIMA,cabecera,0.8887915763615191
73226,CUNDAY,TOLIMA,centro_poblado,0.8999099887721554
73226,CUNDAY,TOLIMA,rural,505.7265811386274
73236,DOLORES,TOLIMA,cabecera,0.6878087643784843
73236,DOLORES,TOLIMA,centro_poblado,0.16421717560179297
73236,DOLORES,TOLIMA,rural,651.0983733819219
73268,ESPINAL,TOLIMA,cabecera,9.199613330051736
73268,ESPINAL,TOLIMA,centro_poblado,1.829826820485326
73268,ESPINAL,TOLIMA,rural,205.4695056286485
73270,FALAN,TOLIMA,cabecera,0.5200235155467504
73270,FALAN,TOLIMA,centro_poblado,0.24560824874891077
73270,FALAN,TOLIMA,rural,180.55658169027353
73275,FLANDES,TOLIMA,cabecera,7.441005434113108
73275,FLANDES,TOLIMA,centro_poblado,1.4348576658052081
73275,FLANDES,TOLIMA,rural,87.9213114172586
73283,FRESNO,TOLIMA,cabecera,1.4286003658286488
73283,FRESNO,TOLIMA,centro_poblado,0.265971625074161
73283,FRESNO,TOLIMA,rural,217.96690721455187
73319,GUAMO,TOLIMA,cabecera,4.47404438936775
73319,GUAMO,TOLIMA,centro_poblado,4.605035460477118
73319,GUAMO,TOLIMA,rural,496.6647471870947
73347,HERVEO,TOLIMA,cabecera,0.327283902598271
73347,HERVEO,TOLIMA,centro_poblado,0.33913226892056997
73347,HERVEO,TOLIMA,rural,322.07701744604316
73349,HONDA,TOLIMA,cabecera,10.151371604512798
73349,HONDA,TOLIMA,centro_poblado,0.14036249077310314
73349,HONDA,TOLIMA,rural,294.5951782282212
73352,ICONONZO,TOLIMA,cabecera,0.7985623416752611
73352,ICONONZO,TOLIMA,centro_poblado,0.4087132814263231
73352,ICONONZO,TOLIMA,rural,213.97457928703366
73408,LERIDA,TOLIMA,cabecera,3.506949403676829
73408,LERIDA,TOLIMA,centro_poblado,0.8226727697201359
73408,LERIDA,TOLIMA,rural,267.6248542135403
73411,LIBANO,TOLIMA,cabecera,3.639668725275207
73411,LIBANO,TOLIMA,centro_poblado,0.24911544552738607
73411,LIBANO,TOLIMA,rural,278.48382772153116
73443,MARIQUITA,TOLIMA,cabecera,5.912561714114627
73443,MARIQUITA,TOLIMA,centro_poblado,0.27450274697675475
73443,MARIQUITA,TOLIMA,rural,287.15608972629394
73449,MELGAR,TOLIMA,cabecera,13.918472622825128
73449,MELGAR,TOLIMA,centro_poblado,1.641315472663214
73449,MELGAR,TOLIMA,rural,186.60063990347177
73483,NATAGAIMA,TOLIMA,cabecera,1.8051908641092784
73483,NATAGAIMA,TOLIMA,centro_poblado,0.5030168494424637
73483,NATAGAIMA,TOLIMA,rural,857.521816900799
73504,ORTEGA,TOLIMA,cabecera,3.2371507637978647
73504,ORTEGA,TOLIMA,centro_poblado,1.4973029771275872
73504,ORTEGA,TOLIMA,rural,949.0698710397612
73520,PALOCABILDO,TOLIMA,cabecera,0.4684044154754923
73520,PALOCABILDO,TOLIMA,centro_poblado,0.06898845713660152
73520,PALOCABILDO,TOLIMA,rural,64.4737365996935
73555,PLANADAS,TOLIMA,cabecera,0.7904073407576883
73555,PLANADAS,TOLIMA,centro_poblado,0.38830364652653904
73555,PLANADAS,TOLIMA,rural,1752.923120226005
73563,PRADO,TOLIMA,cabecera,1.0882416701562323
73563,PRADO,TOLIMA,centro_poblado,0.09377611696096719
73563,PRADO,TOLIMA,rural,421.8309849670186
73585,PURIFICACION,TOLIMA,cabecera,4.182406341031478
73585,PURIFICACION,TOLIMA,centro_poblado,1.1535367191337358
73585,PURIFICACION,TOLIMA,rural,396.8688649970321
73616,RIOBLANCO,TOLIMA,cabecera,0.3823498852707739
73616,RIOBLANCO,TOLIMA,centro_poblado,0.5481067053689285
73616,RIOBLANCO,TOLIMA,rural,2045.303336021655
73624,ROVIRA,TOLIMA,cabecera,1.83766039630257
73624,ROVIRA,TOLIMA,centro_poblado,0.37991502009734524
73624,ROVIRA,TOLIMA,rural,737.2586196871414
73671,SALDAÑA,TOLIMA,cabecera,1.9973904664163653
73671,SALDAÑA,TOLIMA,centro_poblado,0.6429620960258461
73671,SALDAÑA,TOLIMA,rural,190.58642788187487
73678,SAN LUIS,TOLIMA,cabecera,0.8013581461630392
73678,SAN LUIS,TOLIMA,centro_poblado,0.43937726085811074
73678,SAN LUIS,TOLIMA,rural,410.98549141629786
73861,VENADILLO,TOLIMA,cabecera,1.4638955512388292
73861,VENADILLO,TOLIMA,centro_poblado,0.27848566079202525
73861,VENADILLO,TOLIMA,rural,332.89037601378834
73870,VILLAHERMOSA,TOLIMA,cabecera,0.6915815741764882
73870,VILLAHERMOSA,TOLIMA,rural,278.15835979746316
76020,ALCALA,VALLE,cabecera,1.127320265993191
76020,ALCALA,VALLE,centro_poblado,0.01646139952587847
76020,ALCALA,VALLE,rural,61.21376367893186
76036,ANDALUCIA,VALLE,cabecera,3.0699766427077515
76036,ANDALUCIA,VALLE,centro_poblado,1.1037184750658544
76036,ANDALUCIA,VALLE,rural,106.28672285584257
76041,ANSERMANUEVO,VALLE,cabecera,1.4386772085356296
76041,ANSERMANUEVO,VALLE,centro_poblado,0.351992476085045
76041,ANSERMANUEVO,VALLE,rural,303.66046864485367
76100,BOLIVAR,VALLE,cabecera,1.1054588883228056
76100,BOLIVAR,VALLE,centro_poblado,1.7536314811259641
76100,BOLIVAR,VALLE,rural,740.7129822208982
76111,BUGA,VALLE,cabecera,11.550030848517665
76111,BUGA,VALLE,centro_poblado,2.7910296395083014
76111,BUGA,VALLE,rural,811.5361881237255
76113,BUGALAGRANDE,VALLE,cabecera,2.894895068385401
76113,BUGALAGRANDE,VALLE,centro_poblado,1.3890321221131365
76113,BUGALAGRANDE,VALLE,rural,392.49739611609886
76122,CAICEDONIA,VALLE,cabecera,2.8470762817378445
76122,CAICEDONIA,VALLE,centro_poblado,0.12119168017462856
76122,CAICEDONIA,VALLE,rural,164.01541862240612
76126,CALIMA (DARIEN),VALLE,cabecera,1.955997188803014
76126,CALIMA (DARIEN),VALLE,centro_poblado,0.1892538116290212
76126,CALIMA (DARIEN),VALLE,rural,791.3527311486781
76130,CANDELARIA,VALLE,cabecera,1.2469773508944566
76130,CANDELARIA,VALLE,centro_poblado,7.813949899307109
76130,CANDELARIA,VALLE,rural,287.41210768372184
76233,DAGUA,VALLE,cabecera,1.6699083781343282
76233,DAGUA,VALLE,centro_poblado,4.237409873144901
76233,DAGUA,VALLE,rural,910.417477404365
76243,EL AGUILA,VALLE,cabecera,0.3414263420600269
76243,EL AGUILA,VALLE,centro_poblado,0.24854480111117097
76243,EL AGUILA,VALLE,rural,187.22316458474523
76246,EL CAIRO,VALLE,cabecera,0.39693261460278706
76246,EL CAIRO,VALLE,centro_poblado,0.12465257803173849
76246,EL CAIRO,VALLE,rural,213.6817700352801
76248,EL CERRITO,VALLE,cabecera,3.529051867732333
76248,EL CERRITO,VALLE,centro_poblado,5.226725126673637
76248,EL CERRITO,VALLE,rural,433.1328058964621
76250,EL DOVIO,VALLE,cabecera,0.9741438840905493
76250,EL DOVIO,VALLE,centro_poblado,0.431632911174383
76250,EL DOVIO,VALLE,rural,234.00434056237887
76275,FLORIDA,VALLE,cabecera,3.256374468469709
76275,FLORIDA,VALLE,centro_poblado,2.449671162903729
76275,FLORIDA,VALLE,rural,395.84416573775894
76306,GINEBRA,VALLE,cabecera,1.3230124150557139
76306,GINEBRA,VALLE,centro_poblado,0.8494727889572862
76306,GINEBRA,VALLE,rural,266.56023786527106
76318,GUACARI,VALLE,cabecera,2.233353334279197
76318,GUACARI,VALLE,centro_poblado,1.9965771276214337
76318,GUACARI,VALLE,rural,158.26914485067428
76364,JAMUNDI,VALLE,cabecera,24.88951130393539
76364,JAMUNDI,VALLE,centro_poblado,3.458612557620481
76364,JAMUNDI,VALLE,rural,600.6162171239736
76400,LA UNION,VALLE,cabecera,4.166557920839134
76400,LA UNION,VALLE,centro_poblado,1.2361374048417182
76400,LA UNION,VALLE,rural,115.47225365562447
76403,LA VICTORIA,VALLE,cabecera,2.318392797480481
76403,LA VICTORIA,VALLE,centro_poblado,2.0497072014018247
76403,LA VICTORIA,VALLE,rural,260.3296984767114
76497,OBANDO,VALLE,cabecera,2.087657106324562
76497,OBANDO,VALLE,centro_poblado,0.2692720741965457
76497,OBANDO,VALLE,rural,212.32009799953826
76563,PRADERA,VALLE,cabecera,3.067197033898678
76563,PRADERA,VALLE,centro_poblado,0.7431167766851221
76563,PRADERA,VALLE,rural,352.92074744310827
76606,RESTREPO,VALLE,cabecera,0.9666018443464376
76606,RESTREPO,VALLE,centro_poblado,0.07397565811665958
76606,RESTREPO,VALLE,rural,135.19144027324992
76616,RIOFRIO,VALLE,cabecera,0.6712981213480866
76616,RIOFRIO,VALLE,centro_poblado,1.042453162063944
76616,RIOFRIO,VALLE,rural,306.3740448091339
76622,ROLDANILLO,VALLE,cabecera,4.576651540220893
76622,ROLDANILLO,VALLE,centro_poblado,3.4056705862695518
76622,ROLDANILLO,VALLE,rural,227.74432946574248
76670,SAN PEDRO,VALLE,cabecera,1.1161468433540007
76670,SAN PEDRO,VALLE,centro_poblado,1.7542023578326162
76670,SAN PEDRO,VALLE,rural,199.25825537721795
76736,SEVILLA,VALLE,cabecera,4.046373258807681
76736,SEVILLA,VALLE,centro_poblado,0.31499693783638927
76736,SEVILLA,VALLE,rural,532.8226212873655
76823,TORO,VALLE,cabecera,1.9514586252757549
76823,TORO,VALLE,centro_poblado,0.7666941879649072
76823,TORO,VALLE,rural,173.045500582147
76828,TRUJILLO,VALLE,cabecera,1.0388180126426128
76828,TRUJILLO,VALLE,centro_poblado,0.5873993060650656
76828,TRUJILLO,VALLE,rural,306.01587632756537
76869,VIJES,VALLE,cabecera,1.4327634633341588
76869,VIJES,VALLE,centro_poblado,0.24470470805394715
76869,VIJES,VALLE,rural,112.09647665961609
76890,YOTOCO,VALLE,cabecera,1.6436609716605162
76890,YOTOCO,VALLE,centro_poblado,1.362577530070325
76890,YOTOCO,VALLE,rural,324.79430728552717
76892,YUMBO,VALLE,cabecera,31.656346709917194
76892,YUMBO,VALLE,centro_poblado,1.5587407249327556
76892,YUMBO,VALLE,rural,197.37461135941066
76895,ZARZAL,VALLE,cabecera,4.881096355563114
76895,ZARZAL,VALLE,centro_poblado,1.8615520695706385
76895,ZARZAL,VALLE,rural,361.1946200818686
81001,ARAUCA,ARAUCA,cabecera,21.45933070771024
81001,ARAUCA,ARAUCA,centro_poblado,2.536226732279064
81001,ARAUCA,ARAUCA,rural,5764.003195155226
81065,ARAUQUITA,ARAUCA,cabecera,2.3186738819363364
81065,ARAUQUITA,ARAUCA,centro_poblado,5.492398017721013
